userId,username,userGroup,userLoginTime,surveyType,surveyTime,Joy_Survey,Disgust_Survey,Fear_Survey,Sadness_Survey,Anger_Survey
1d9q7kjy6qi7s,farm54928,FrankKeyboard,2021-01-15-21-50-45,morningMoods,2021-01-18-08-08-36,7,2,4,3,2
1d9q7kjy6qi7s,farm54928,FrankKeyboard,2021-01-15-21-50-45,eveningMoods,2021-01-18-16-26-48,7,2,3,2,1
1d9q7kjy6qi7s,farm54928,FrankKeyboard,2021-01-15-21-50-45,morningMoods,2021-01-19-08-52-14,7,1,1,1,1
1d9q7kjy6qi7s,farm54928,FrankKeyboard,2021-01-15-21-50-45,eveningMoods,2021-01-22-16-58-09,7,3,3,1,4
1d9q7kk0peh3x,nervous19303,Frank,2021-01-17-18-35-36,morningMoods,2021-01-18-08-26-37,1,2,1,2,1
1d9q7kk0peh3x,nervous19303,Frank,2021-01-17-18-35-36,morningMoods,2021-01-19-10-28-31,1,1,1,3,4
1d9q7kk0peh3x,nervous19303,Frank,2021-01-17-18-35-36,morningMoods,2021-01-20-09-10-49,1,1,1,1,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-19-09-39-06,5,2,1,7,4
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,eveningMoods,2021-01-19-16-29-24,2,1,1,7,2
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-20-08-24-24,4,1,1,6,2
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-21-08-00-31,4,1,1,6,2
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,afternoonMoods,2021-01-21-12-00-30,4,1,1,3,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,eveningMoods,2021-01-21-17-48-29,6,1,5,2,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-22-08-52-47,2,1,4,2,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,afternoonMoods,2021-01-22-12-00-29,2,1,4,2,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,eveningMoods,2021-01-22-17-52-55,1,1,4,3,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-23-08-34-17,3,3,1,2,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,afternoonMoods,2021-01-23-12-38-57,3,1,3,4,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,eveningMoods,2021-01-23-16-01-44,1,1,2,5,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,morningMoods,2021-01-24-08-24-04,2,1,3,4,2
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,afternoonMoods,2021-01-24-12-01-44,3,1,4,5,1
1d9q7kk1lzj2d,examine85198,FrankKeyboard,2021-01-18-07-21-41,eveningMoods,2021-01-24-16-36-08,2,1,1,4,2
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-18-17-41-55,7,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-19-10-10-05,3,1,3,2,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-19-16-03-10,3,1,5,3,2
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-20-08-05-18,5,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-20-13-06-06,5,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-20-16-23-14,5,3,3,4,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-21-08-04-41,4,6,1,3,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-21-12-09-23,6,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-21-16-02-54,3,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-22-08-24-18,3,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-22-12-05-28,6,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-22-17-12-57,3,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-23-08-27-45,3,1,1,3,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-23-12-01-46,3,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-23-17-08-35,5,1,1,5,5
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-24-09-09-27,7,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-24-13-08-41,5,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-24-16-55-58,6,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,morningMoods,2021-01-25-08-05-10,6,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,afternoonMoods,2021-01-25-12-14-02,4,1,1,1,1
1d9q7kk27xl5s,wild73075,FrankKeyboard,2021-01-18-17-38-00,eveningMoods,2021-01-25-16-54-51,6,1,1,1,1
1d9q7kk2dwzfg,officer79649,FrankKeyboard,2021-01-18-20-19-14,morningMoods,2021-01-20-08-22-49,1,1,1,4,3
1d9q7kk2dwzfg,officer79649,FrankKeyboard,2021-01-18-20-19-14,eveningMoods,2021-01-20-16-52-58,4,1,1,2,2
1d9q7kk2dwzfg,officer79649,FrankKeyboard,2021-01-18-20-19-14,morningMoods,2021-01-21-10-31-09,3,1,1,2,1
1d9q7kk2dwzfg,officer79649,FrankKeyboard,2021-01-18-20-19-14,morningMoods,2021-01-22-08-54-25,1,1,1,5,1
1d9q7kk2dwzfg,officer79649,FrankKeyboard,2021-01-18-20-19-14,afternoonMoods,2021-01-24-13-24-40,1,1,1,4,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,morningMoods,2021-01-20-10-35-43,8,1,1,2,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,afternoonMoods,2021-01-20-12-02-02,5,1,3,5,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,eveningMoods,2021-01-20-17-52-21,6,1,2,2,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,morningMoods,2021-01-21-08-01-20,3,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,afternoonMoods,2021-01-21-12-15-23,5,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,eveningMoods,2021-01-21-16-33-51,6,1,1,2,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,afternoonMoods,2021-01-22-12-15-09,8,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,eveningMoods,2021-01-22-17-05-23,8,1,1,4,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,morningMoods,2021-01-23-09-57-00,6,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,afternoonMoods,2021-01-23-12-42-05,9,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,eveningMoods,2021-01-23-17-45-24,8,1,1,2,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,morningMoods,2021-01-24-10-46-26,8,1,1,1,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,afternoonMoods,2021-01-24-13-55-03,6,1,2,7,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,eveningMoods,2021-01-24-16-27-45,7,1,1,2,1
1d9q7kk2k2ajc,taught80221,Keyboard,2021-01-18-23-17-11,morningMoods,2021-01-25-08-03-22,4,1,1,7,2
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,eveningMoods,2021-01-20-16-34-46,7,1,3,3,3
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,morningMoods,2021-01-21-10-52-34,8,1,3,1,1
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,afternoonMoods,2021-01-21-12-22-18,9,1,1,1,1
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,eveningMoods,2021-01-21-16-00-26,8,1,1,1,1
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,morningMoods,2021-01-22-08-46-24,8,1,2,1,1
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,eveningMoods,2021-01-22-16-00-56,9,1,1,1,1
1d9q7kk2p9pui,some37463,FrankKeyboard,2021-01-19-01-41-33,eveningMoods,2021-01-23-16-09-11,10,1,1,1,1
1d9q7kk3a4etg,author20116,Frank,2021-01-19-11-20-04,afternoonMoods,2021-01-19-12-15-03,8,1,4,5,2
1d9q7kk3c8yje,action12492,FrankKeyboard,2021-01-19-12-22-31,afternoonMoods,2021-01-19-12-24-56,5,1,1,1,2
1d9q7kk3c8yje,action12492,FrankKeyboard,2021-01-19-12-22-31,eveningMoods,2021-01-21-17-45-13,5,1,1,1,4
1d9q7kk3c8yje,action12492,FrankKeyboard,2021-01-19-12-22-31,afternoonMoods,2021-01-22-12-00-45,1,2,5,3,7
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,eveningMoods,2021-01-19-16-31-51,6,2,3,3,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-20-09-00-39,3,1,1,2,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-21-08-54-27,4,1,2,1,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-21-12-04-52,1,5,3,1,6
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,eveningMoods,2021-01-21-16-36-51,5,1,5,1,5
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-22-08-38-53,1,1,3,1,6
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-22-13-07-47,6,1,2,1,3
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,eveningMoods,2021-01-22-17-56-19,3,3,5,5,4
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-23-08-05-42,4,1,1,1,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-23-12-30-48,6,2,1,2,2
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,eveningMoods,2021-01-23-16-57-18,2,3,1,5,5
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-24-09-19-14,1,5,2,6,5
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-24-12-19-25,1,6,3,6,6
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,eveningMoods,2021-01-24-17-43-46,3,1,1,1,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-25-09-11-20,7,1,1,1,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-25-13-21-09,5,1,1,1,2
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,morningMoods,2021-01-26-09-48-43,2,1,1,2,1
1d9q7kk3kodkf,anything52840,Frank,2021-01-19-16-23-49,afternoonMoods,2021-01-26-12-39-43,5,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,morningMoods,2021-01-20-09-26-55,4,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,afternoonMoods,2021-01-20-13-48-09,4,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,eveningMoods,2021-01-20-17-00-35,5,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,morningMoods,2021-01-21-10-42-55,5,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,eveningMoods,2021-01-21-17-17-19,5,1,1,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,morningMoods,2021-01-22-09-35-56,5,1,1,1,
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,eveningMoods,2021-01-22-17-43-02,5,2,2,1,1
1d9q7kk3o9ict,final08746,Frank,2021-01-19-18-00-03,morningMoods,2021-01-23-09-05-39,7,1,1,1,1
3fr8f68kk4nx0wr,entire92121,Keyboard,2021-01-20-10-37-08,morningMoods,2021-01-20-10-39-42,5,1,6,5,1
dm5a7kk56qr3i,moon57852,Frank,2021-01-20-19-24-06,morningMoods,2021-01-21-08-05-57,2,1,1,4,1
dm5a7kk56qr3i,moon57852,Frank,2021-01-20-19-24-06,eveningMoods,2021-01-21-16-14-54,2,1,1,3,1
dm5a7kk56qr3i,moon57852,Frank,2021-01-20-19-24-06,morningMoods,2021-01-22-09-57-27,1,1,1,1,1
dm5a7kk56qr3i,moon57852,Frank,2021-01-20-19-24-06,afternoonMoods,2021-01-22-13-55-39,2,1,1,2,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,afternoonMoods,2021-01-21-12-01-54,5,3,1,3,3
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,eveningMoods,2021-01-21-17-22-07,5,3,3,3,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,morningMoods,2021-01-22-09-21-40,3,1,1,1,3
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,afternoonMoods,2021-01-22-13-23-56,7,3,1,3,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,eveningMoods,2021-01-22-17-14-28,8,4,2,3,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,morningMoods,2021-01-23-10-25-57,5,2,1,1,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,afternoonMoods,2021-01-23-13-46-15,6,1,1,1,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,eveningMoods,2021-01-23-17-49-20,6,1,1,1,1
dm5a7kk5i4uxy,ear35074,Frank,2021-01-21-00-48-37,eveningMoods,2021-01-24-16-05-54,8,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-24-12-57-37,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,eveningMoods,2021-01-24-16-01-17,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-25-12-06-12,4,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,eveningMoods,2021-01-25-16-01-10,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-26-13-45-56,2,1,1,4,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,morningMoods,2021-01-27-10-03-04,3,1,1,2,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-27-12-00-29,3,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,eveningMoods,2021-01-27-16-02-37,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,morningMoods,2021-01-28-08-05-32,5,1,1,2,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-28-12-00-33,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,eveningMoods,2021-01-28-16-00-29,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,afternoonMoods,2021-01-29-12-05-13,5,1,1,1,1
dm5a7kk7zxotc,flower27957,Keyboard,2021-01-22-18-36-41,eveningMoods,2021-01-29-16-54-56,5,1,1,1,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-23-08-00-47,6,3,3,4,3
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-23-12-11-12,6,3,3,3,4
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-23-17-02-12,5,3,3,2,3
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-24-08-30-24,6,2,2,2,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-24-12-24-26,4,3,3,5,3
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-24-16-05-55,6,2,2,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-25-08-09-44,4,2,3,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-25-12-12-56,4,2,2,3,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-25-16-32-09,5,3,2,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-26-08-01-11,7,3,4,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-26-12-08-46,5,3,3,2,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-27-08-24-59,5,2,2,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-27-12-03-38,6,2,2,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-27-16-08-29,6,3,3,4,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-28-08-01-24,5,2,2,2,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-28-12-10-48,4,2,2,3,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-28-16-30-45,4,2,2,4,2
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,morningMoods,2021-01-29-08-16-01,6,2,2,3,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,afternoonMoods,2021-01-29-12-00-45,7,2,2,3,1
dm5a7kk84zie2,board14485,Keyboard,2021-01-22-21-01-22,eveningMoods,2021-01-29-16-26-25,2,4,8,6,3
dm5a7kk8eu1mz,wonderful71370,Frank,2021-01-23-01-33-10,morningMoods,2021-01-23-09-35-43,3,4,5,7,6
dm5a7kkb7jbcw,careful59454,Frank,2021-01-25-00-36-26,morningMoods,2021-01-25-10-40-52,7,1,1,1,1
dm5a7kkb7jbcw,careful59454,Frank,2021-01-25-00-36-26,morningMoods,2021-01-26-08-05-41,1,1,1,10,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,afternoonMoods,2021-01-25-12-28-50,5,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,eveningMoods,2021-01-25-17-57-52,5,1,1,1,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,morningMoods,2021-01-26-08-09-31,3,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,eveningMoods,2021-01-26-16-48-02,6,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,morningMoods,2021-01-27-10-52-51,4,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,afternoonMoods,2021-01-27-13-20-38,5,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,afternoonMoods,2021-01-28-13-45-35,4,1,2,1,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,eveningMoods,2021-01-28-17-46-04,5,1,1,1,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,afternoonMoods,2021-01-29-12-09-03,3,1,1,1,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,eveningMoods,2021-01-30-16-05-28,3,1,1,2,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,afternoonMoods,2021-01-31-13-53-05,2,1,1,3,1
dm5a7kkbagfra,closely81878,FrankKeyboard,2021-01-25-01-54-58,eveningMoods,2021-01-31-16-58-10,2,3,7,8,4
dm5a7kkbrtvfy,right02722,FrankKeyboard,2021-01-25-10-05-06,morningMoods,2021-01-25-10-08-24,6,2,4,2,1
dm5a7kkbrtvfy,right02722,FrankKeyboard,2021-01-25-10-05-06,afternoonMoods,2021-01-25-12-01-11,5,1,1,2,2
dm5a7kkbsvqi5,welcome33915,Keyboard,2021-01-25-10-35-18,morningMoods,2021-01-25-10-56-36,8,1,1,2,2
dm5a7kkbsvqi5,welcome33915,Keyboard,2021-01-25-10-35-18,afternoonMoods,2021-01-25-12-03-33,8,1,1,1,2
dm5a7kkbsvqi5,welcome33915,Keyboard,2021-01-25-10-35-18,eveningMoods,2021-01-25-16-01-16,7,1,1,3,2
dm5a7kkbsvqi5,welcome33915,Keyboard,2021-01-25-10-35-18,eveningMoods,2021-01-28-16-10-46,5,2,4,2,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,morningMoods,2021-01-26-08-36-59,5,1,2,7,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,morningMoods,2021-01-27-08-31-37,4,2,1,7,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,afternoonMoods,2021-01-27-12-02-35,4,1,1,7,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,eveningMoods,2021-01-27-17-55-11,5,1,1,6,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,morningMoods,2021-01-28-09-44-37,5,1,2,7,
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,afternoonMoods,2021-01-28-12-03-03,5,1,2,6,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,morningMoods,2021-01-29-09-34-56,5,1,1,6,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,eveningMoods,2021-01-29-16-31-52,5,1,2,6,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,afternoonMoods,2021-01-30-13-41-23,5,1,3,6,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,eveningMoods,2021-01-30-16-41-34,4,1,3,7,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,afternoonMoods,2021-01-31-12-38-48,6,1,1,7,1
dm5a7kkcn1lns,card99263,FrankKeyboard,2021-01-26-00-46-06,eveningMoods,2021-02-01-16-52-26,5,1,2,6,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,afternoonMoods,2021-01-27-13-02-51,4,1,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,eveningMoods,2021-01-27-16-49-30,6,1,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,afternoonMoods,2021-01-28-12-12-47,4,2,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,eveningMoods,2021-01-28-16-01-05,4,1,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,eveningMoods,2021-01-29-16-20-04,4,1,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,afternoonMoods,2021-01-30-13-10-04,4,1,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,eveningMoods,2021-01-30-16-10-38,5,2,1,1,1
dm5a7kke4jyh9,clean40624,Frank,2021-01-27-01-32-21,eveningMoods,2021-01-31-17-37-37,5,1,1,1,1
dm5a7kkfi8xsg,do16668,Frank,2021-01-28-00-45-24,afternoonMoods,2021-01-28-13-53-58,10,4,2,1,5
dm5a7kkhdtmwa,follow53018,Frank,2021-01-29-08-14-50,morningMoods,2021-01-29-08-15-31,4,1,2,1,1
dm5a7kkhdtmwa,follow53018,Frank,2021-01-29-08-14-50,morningMoods,2021-01-30-09-48-58,3,1,1,1,1
dm5a7kkhdtmwa,follow53018,Frank,2021-01-29-08-14-50,morningMoods,2021-02-01-09-39-42,3,1,1,1,1
dm5a7kkhdtmwa,follow53018,Frank,2021-01-29-08-14-50,afternoonMoods,2021-02-01-12-35-51,3,1,1,1,1
dm5a7kkhdtmwa,follow53018,Frank,2021-01-29-08-14-50,morningMoods,2021-02-04-10-28-57,2,1,1,1,3
